order_id,order_date,store_id,store_region,product_sku,product_category,product_name,quantity,unit_price,discount_pct,channel,updated_at
ORD-00117632,2023-11-13,113,South East,SKU-00042,  GARDEN ,Hardwood Mulch 2 cu. ft.,3.0,4.57,16.0,IN-STORE,2023-12-12
ORD-00143781,2023-01-08,127,MW,SKU-00024,Electrical,Single-Pole Breaker 20A,1.0,7.04,3.0,IN-STORE,2023-01-29
ORD-00142079,2024-09-08,112,MW,SKU-00041,  garden  ,Potting Soil 2 cu. ft.,10.0,12.36,4.0,in store,2024-09-28
ORD-00126444,2024-09-10,112,North East,SKU-00007,Hand Tools,25 ft. Tape Measure,1.0,18.28,14.0,IN-STORE,2024-09-20
ORD-00124490,2024-04-26,130, southeast ,SKU-00012, LUMBER ,  2x4x8 Prime Stud ,1.0,4.79,11.0,Pro Desk,2024-04-30
ORD-00125893,2023-01-30,119,Northeast,SKU-00046,Appliances ,40 gal. Electric Water Heater ,5.0,394.27,,ONLINE,2023-02-10
ORD-00111158,2023-03-03,108,Mid West,SKU-00008, Hand Tools,Screwdriver Set (10-pc),7.0,23.85,1.0,instore,2023-03-27
ORD-00112756,2023-02-11,107,W,SKU-00021, plumbing  ,Pipe Wrench 14 in.,9.0,28.59,1.0,instore,2023-02-14
ORD-00137819,2023-07-03,129,Northeast,SKU-00025, Electrical ,LED A19 Bulb (4-pk),9.0,10.79,1.0,instore,2023-07-25
ORD-00109539,2024-11-09,115, southeast ,SKU-00000,Power Tools,  20V Cordless Drill/Driver  ,6.0,103.92,4.0,instore,2024-11-19
ORD-00121440,2024-04-10,115,SE,SKU-00022,  Electrical  ,12/2 Romex 50 ft.,,63.75,24.0,in store,2024-05-05
ORD-00113082,2023-08-26,149,west,SKU-00002,Power Tools, Impact Driver Kit  ,8.0,148.21,10.0,online,2023-09-19
ORD-00137423,2024-02-12,128,W,SKU-00007,Hand Tools, 25 ft. Tape Measure,1.0,22.01,1.0,in_store,2024-03-09
ORD-00140963,2023-01-21,103,SW,SKU-00029,Paint,9 in. roller kit ,10.0,16.91,4.0,IN-STORE,2023-02-15
ORD-00107657,2024-11-21,101,MW,SKU-00039,HARDWARE ,Drywall Anchors (50-ct) ,12.0,7.62,15.0,online,2024-12-15
ORD-00108767,2023-01-29,132,Mid West,SKU-00035, FLOORING , Foam Underlayment Roll,6.0,21.88,3.0,web,2023-02-17
ORD-00121515,2024-09-23,125,southwest,SKU-00043, Garden,50 ft. Garden Hose,9999.0,28.37,6.0,pro_desk,2024-10-08
ORD-00117793,2024-12-26,116,southeast,SKU-00038,HARDWARE,Cabinet Hinges (10-pk),5.0,18.76,,IN-STORE,2024-12-28
ORD-00121521,2024-10-06,130,west,SKU-00019, plumbing  ,Single-Handle Kitchen Faucet,4.0,86.74,7.0,in_store,2024-10-16
ORD-00103711,2024-05-19,137,NE,SKU-00025,Electrical,LED A19 Bulb (4-pk),7.0,13.67,0.0,instore,2024-06-12
ORD-00113619,2024-04-25,144,west,SKU-00014,Lumber,7/16 in. OSB Board,5.0,20.28,3.0,in_store,2024-05-06
ORD-00131302,2024-05-31,117,W,SKU-00048,  appliances,30 in. Range Hood,4.0,97.4,20.0,web,2024-06-26
ORD-00102659,2023-08-11,122,southeast,SKU-00017,Plumbing ,1/2 in. PVC Pipe 10 ft.,9.0,5.4,8.0,Pro Desk,2023-08-20
ORD-00129070,2024-07-17,115,North East,SKU-00046,Appliances,40 gal. Electric Water Heater,10.0,478.42,23.0,prodesk,2024-07-17
ORD-00129650,2023-03-22,104,NE,SKU-00013,Lumber  ,1/2 in. 4x8 Plywood Sheet,4.0,41.82,4.0,instore,2023-04-07
ORD-00143849,2023-01-23,109,southeast,SKU-00004,Power Tools,Random Orbital Sander,9.0,68.09,0.0,In-Store,2023-02-13
ORD-00131761,2023-06-18,133,southeast,SKU-00018,Plumbing, BRASS BALL VALVE 3/4 IN. ,3.0,14.64,28.0,instore,2023-07-07
ORD-00127366,2024-06-16,135,,SKU-00018, Plumbing ,  Brass Ball Valve 3/4 in.  ,4.0,13.17,23.0,instore,2024-07-07
ORD-00144219,2024-02-25,131,South East,SKU-00017,Plumbing,1/2 in. PVC Pipe 10 ft.,7.0,5.08,25.0,Online,2024-03-18
ORD-00123544,2023-06-08,110,West,SKU-00031, Paint  ,Angled Brush Set (3-pc),8.0,13.11,14.0,Pro Desk,2023-06-30
ORD-00113962,2023-08-24,135,northeast,SKU-00027,Paint,Interior Latex Paint 1 gal.,5.0,88888.0,3.0,online,2023-08-30
ORD-00125965,2023-10-12,137,MW,SKU-00021,Plumbing,Pipe Wrench 14 in.,8.0,29.65,22.0,instore,2023-10-13
ORD-00116821,2023-05-14,118,SE,SKU-00035,  FLOORING , Foam Underlayment Roll ,12.0,22.64,3.0,instore,2023-05-27
ORD-00102270,2024-09-30,149,SE,SKU-00026,Electrical,  Wire Connectors (100-ct) ,2.0,10.12,6.0,instore,2024-10-22
ORD-00125392,2023-02-22,147,northeast,SKU-00044,Garden, bypass pruning shears,5.0,17.11,9.0,pro_desk,2023-02-27
ORD-00121517,2023-12-16,102,West,SKU-00003,  power tools , 4-1/2 in. Angle Grinder  ,4.0,60.51,25.0,ONLINE,2023-12-19
ORD-00141976,2023-10-05,124,SW,SKU-00011,  Hand Tools  ,  Locking Pliers 7 in. ,7.0,10.62,19.0,in_store,2023-10-06
ORD-00106237,2024-10-01,120,Northeast,SKU-00004,Power Tools  ,Random Orbital Sander,12.0,75.1,29.0,web,2024-10-29
ORD-00123429,2024-10-24,102,North East,SKU-00003,Power Tools, 4-1/2 in. Angle Grinder ,3.0,54.07,21.0,in store,2024-11-17
ORD-00111138,2024-05-18,126,W,SKU-00009, HAND TOOLS ,  Adjustable Wrench 10 in. ,1.0,12.36,4.0,pro_desk,2024-05-20
ORD-00111083,2024-07-14,110,North East,SKU-00014, LUMBER,7/16 in. OSB Board,3.0,21.14,20.0,In-Store,2024-07-17
ORD-00137682,2024-01-26,131,northeast,SKU-00019, Plumbing  , Single-Handle Kitchen Faucet ,12.0,85.53,2.0,web,2024-02-23
ORD-00137048,2024-06-16,142,SE,SKU-00041,garden,Potting Soil 2 cu. ft.,8.0,12.55,4.0,in_store,2024-06-28
ORD-00122012,2023-06-02,140,southeast,SKU-00039,Hardware, Drywall Anchors (50-ct),7.0,5.79,18.0,pro_desk,2023-06-29
,2024-04-25,139,Southeast,SKU-00007,Hand Tools,25 ft. Tape Measure,6.0,,,In-Store,2024-05-06
ORD-00106754,2024-07-03,114,Southeast,SKU-00029,Paint,9 in. Roller Kit  ,4.0,17.74,14.0,Pro-Desk,2024-07-12
ORD-00133954,2024-07-05,108, southeast ,SKU-00006,Hand Tools ,16 oz. Claw Hammer,1.0,15.87,0.0,instore,2024-08-01
ORD-00130357,2024-10-30,138,W,SKU-00034,Flooring  ,luxury vinyl plank (per case)  ,1.0,62.03,28.0,Pro Desk,2024-11-11
ORD-00142908,2024-09-21,109,SE,SKU-00042, GARDEN  , hardwood mulch 2 cu. ft.,6.0,4.21,4.0,ONLINE,2024-10-19
ORD-00136727,2024-10-11,101,northeast,SKU-00007,Hand Tools,25 ft. Tape Measure,1.0,21.13,3.0,IN-STORE,2024-11-07
ORD-00134337,2024-07-06,120,NE,SKU-00016,Lumber, pressure-treated 4x4x8  ,1.0,13.01,22.0,instore,2024-07-06
ORD-00117156,2024-02-17,112,MW,SKU-00016,Lumber,Pressure-Treated 4x4x8,9.0,14.56,26.0,In-Store,2024-03-14
ORD-00133897,2023-05-10,103,,SKU-00009,Hand Tools,Adjustable Wrench 10 in.,5.0,11.16,1.0,In-Store,2023-05-20
ORD-00124607,2024-08-26,103, southeast ,SKU-00023,Electrical  ,Duplex Outlet (10-pk),1.0,8.98,15.0,in_store,2024-09-05
ORD-00139139,2024-04-01,127,Midwest,SKU-00047, Appliances  ,52 in. Ceiling Fan,2.0,129.27,14.0,web,2024-04-18
ORD-00143002,2024-05-27,108,southeast,SKU-00009,Hand Tools, Adjustable Wrench 10 in.  ,3.0,12.19,4.0,In-Store,2024-06-13
ORD-00140375,2023-02-24,123,,SKU-00021, plumbing ,pipe wrench 14 in. ,1.0,24.38,15.0,in store,2023-03-15
ORD-00108593,2023-04-30,130,,SKU-00016,LUMBER ,Pressure-Treated 4x4x8,10.0,12.92,17.0,In-Store,2023-05-18
ORD-00124998,2024-03-13,101,North East,SKU-00045,GARDEN ,All-Purpose Fertilizer 25 lb.,10.0,22.89,4.0,Pro-Desk,2024-04-09
ORD-00132661,2024-01-10,146,southeast,SKU-00027,PAINT  ,Interior Latex Paint 1 gal.,9.0,36.68,12.0,in store,2024-01-14
ORD-00101973,2024-09-07,106,South East,SKU-00025,  Electrical ,LED A19 Bulb (4-pk),8.0,12.29,17.0,online,2024-09-23
ORD-00112998,2024-03-09,130,SE,SKU-00013,lumber ,1/2 in. 4x8 Plywood Sheet,12.0,38.18,16.0,Online,2024-04-06
ORD-00116175,2024-12-12,136, southeast ,SKU-00043, garden  ,50 ft. Garden Hose,12.0,27.42,2.0,instore,2024-12-30
ORD-00127626,2024-11-24,101,southeast,SKU-00045,Garden,  All-Purpose Fertilizer 25 lb.,3.0,,3.0,online,2024-11-27
ORD-00117537,2023-03-21,131,North East,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,1.0,14.28,,prodesk,2023-04-02
ORD-00114750,2024-01-19,131,Southeast,SKU-00022,Electrical,12/2 Romex 50 ft.,4.0,55.18,24.0,web,2024-01-22
ORD-00139573,2024-08-25,128,SE,SKU-00002,  Power Tools  , IMPACT DRIVER KIT,5.0,150.58,,Pro-Desk,2024-09-16
ORD-00102654,2024-02-20,103,Northeast,SKU-00011,  Hand Tools,Locking Pliers 7 in.,4.0,12.5,18.0,in store,2024-02-25
ORD-00121643,2023-08-20,115,Southwest,SKU-00008,Hand Tools,  SCREWDRIVER SET (10-PC)  ,4.0,23.14,25.0,ONLINE,2023-09-08
ORD-00100175,2023-07-12,115,southwest,SKU-00038,hardware, cabinet hinges (10-pk)  ,8.0,18.89,26.0,in_store,2023-07-18
ORD-00134619,2024-10-28,134,,SKU-00016,Lumber,Pressure-Treated 4x4x8,3.0,14.69,17.0,instore,2024-10-29
ORD-00113443,2024-03-28,105,Southeast,SKU-00021,  plumbing,  pipe wrench 14 in. ,7.0,28.2,3.0,in_store,2024-04-21
ORD-00118006,2023-10-02,107,midwest,SKU-00000,Power Tools,20V Cordless Drill/Driver,1.0,84.49,1.0,Online,2023-11-03
ORD-00101301,2023-12-27,128,Southeast,SKU-00008,Hand Tools, Screwdriver Set (10-pc) ,4.0,22.7,24.0,IN-STORE,2023-12-28
ORD-00130670,2024-07-15,104,South East,SKU-00022, Electrical ,12/2 Romex 50 ft. ,,,,In-Store,2024-08-01
ORD-00103103,2024-09-10,110,Mid West,SKU-00029,  Paint,9 in. Roller Kit,2.0,15.13,2.0,In-Store,2024-09-20
ORD-00130295,2023-09-22,131,west,SKU-00007,  Hand Tools,  25 ft. Tape Measure ,7.0,18.62,7.0,web,2023-10-10
ORD-00120584,2024-08-30,141,W,SKU-00034, FLOORING , Luxury Vinyl Plank (per case),7.0,59.71,3.0,web,2024-09-26
ORD-00134386,2023-12-07,114,MW,SKU-00004,  Power Tools,Random Orbital Sander  ,11.0,72.04,4.0,in_store,2023-12-14
ORD-00134847,2023-12-08,125,southeast,SKU-00028,  Paint,  Bonding Primer 1 gal. ,11.0,21.58,1.0,instore,2023-12-28
ORD-00115144,2024-02-14,131,Midwest,SKU-00015,Lumber, 1x6 Cedar Board  ,5.0,8.65,4.0,In-Store,2024-03-11
ORD-00139720,2023-07-04,132,Southeast,SKU-00029,paint  ,9 in. Roller Kit,6.0,16.9,19.0,IN-STORE,2023-07-06
ORD-00105023,2023-01-13,122,North East,SKU-00028,Paint,Bonding Primer 1 gal.,12.0,23.6,0.0,ONLINE,2023-02-06
ORD-00133997,2023-11-11,146,NE,SKU-00043,Garden,50 ft. Garden Hose ,3.0,31.32,3.0,in_store,2023-12-05
ORD-00133421,2023-09-07,104,MW,SKU-00012, Lumber  ,2x4x8 Prime Stud,12.0,3.84,23.0,In-Store,2023-10-03
ORD-00134077,2024-02-08,138,northeast,SKU-00012,Lumber,2x4x8 Prime Stud  ,6.0,4.3,24.0,ONLINE,2024-02-15
ORD-00115073,2023-08-13,119,Southeast,SKU-00022,Electrical,12/2 Romex 50 ft.,7.0,58.41,14.0,in_store,2023-09-09
ORD-00131287,2024-08-23,124,W,SKU-00002, power tools,Impact Driver Kit,12.0,157.41,26.0,web,2024-09-18
ORD-00110667,2023-12-26,117,Midwest,SKU-00014,  LUMBER  ,7/16 in. OSB Board,11.0,20.48,1.0,Pro-Desk,2024-01-02
ORD-00108394,2023-03-03,116,Southeast,SKU-00042,  Garden ,  HARDWOOD MULCH 2 CU. FT. ,12.0,4.22,24.0,IN-STORE,2023-03-13
ORD-00128208,2024-09-09,126,North East,SKU-00030, paint,Painter's Tape 1.88 in.,9.0,6.49,29.0,Pro Desk,2024-09-28
ORD-00133352,2023-01-18,115,southwest,SKU-00011,Hand Tools,LOCKING PLIERS 7 IN.,11.0,11.99,0.0,IN-STORE,2023-01-25
ORD-00126244,2023-02-07,136,W,SKU-00023,Electrical, duplex outlet (10-pk) ,2.0,8.81,4.0,,2023-02-15
ORD-00128930,2024-03-02,100,South West,SKU-00047,Appliances  , 52 in. Ceiling Fan,2.0,114.5,2.0,In-Store,2024-03-13
ORD-00112507,2024-03-23,124,Midwest,SKU-00004,POWER TOOLS,  RANDOM ORBITAL SANDER ,5.0,76.18,12.0,ONLINE,2024-04-18
ORD-00134274,2024-05-04,125,Southeast,SKU-00016,  LUMBER,Pressure-Treated 4x4x8,10.0,11.47,26.0,in_store,2024-05-24
ORD-00109804,2023-04-26,116,South East,SKU-00026, Electrical  ,Wire Connectors (100-ct),8.0,8.18,5.0,instore,2023-05-21
ORD-00141939,2024-02-19,118,South East,SKU-00041,Garden,Potting Soil 2 cu. ft.,1.0,13.84,1.0,ONLINE,2024-03-14
ORD-00110775,2023-11-03,141,Mid West,SKU-00024,Electrical,Single-Pole Breaker 20A,9.0,6.76,4.0,ONLINE,2023-11-09
ORD-00108583,2024-10-31,146,North East,SKU-00003,Power Tools,  4-1/2 in. angle grinder ,10.0,54.85,4.0,pro_desk,2024-11-15
ORD-00109431,2024-10-08,120,northeast,SKU-00031,Paint,angled brush set (3-pc) ,10.0,13.22,0.0,instore,2024-10-09
ORD-00144583,2023-01-15,117,Southeast,SKU-00032,  FLOORING,  Laminate Plank (per case)  ,1.0,39.72,29.0,web,2023-01-26
ORD-00108262,2024-04-12,134,MW,SKU-00006,Hand Tools,16 oz. Claw Hammer,3.0,12.93,2.0,in_store,2024-04-14
ORD-00112379,2024-10-09,130,Southwest,SKU-00034,Flooring, LUXURY VINYL PLANK (PER CASE),,,21.0,in_store,2024-11-01
ORD-00111187,2023-10-10,123,Southeast,SKU-00022,Electrical,12/2 Romex 50 ft.,1.0,70.78,28.0,ONLINE,2023-11-03
ORD-00136548,2023-07-15,116,southwest,SKU-00031,Paint,Angled Brush Set (3-pc),11.0,12.73,2.0,In-Store,2023-08-17
ORD-00134499,2024-03-09,110, southeast ,SKU-00009,Hand Tools,Adjustable Wrench 10 in.,10.0,12.44,10.0,in_store,2024-04-04
ORD-00142453,2024-04-24,126,W,SKU-00002,power tools ,Impact Driver Kit,6.0,150.63,25.0,instore,2024-05-01
ORD-00108458,2024-08-07,147,Midwest,SKU-00020,Plumbing,P-Trap Kit,5000.0,8.41,27.0,IN-STORE,2024-08-07
ORD-00116876,2023-03-25,109,Southeast,SKU-00005,Power Tools ,Compact Reciprocating Saw,9.0,127.44,17.0,,2023-04-02
ORD-00140599,2023-11-11,144,MW,SKU-00005,  POWER TOOLS ,Compact Reciprocating Saw,12.0,115.87,29.0,in_store,2023-11-27
ORD-00114815,2024-10-14,113,West,SKU-00011,hand tools ,Locking Pliers 7 in.,4.0,12.43,24.0,In-Store,2024-10-26
ORD-00144546,2024-04-05,119,northeast,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,7.0,12.44,24.0,in store,2024-05-03
ORD-00123617,2023-03-04,104,South East,SKU-00007,Hand Tools  ,25 ft. Tape Measure,11.0,20.93,18.0,Online,2023-03-17
ORD-00109993,2024-01-30,147,MW,SKU-00030,paint ,Painter's Tape 1.88 in.,10.0,6.6,0.0,online,2024-02-26
ORD-00144408,2023-12-26,101, southeast ,SKU-00008,hand tools,Screwdriver Set (10-pc),7.0,,3.0,,2023-12-31
ORD-00133640,2023-03-11,123,Southwest,SKU-00032,  FLOORING,  LAMINATE PLANK (PER CASE),5.0,43.05,,in_store,2023-04-05
ORD-00142642,2024-10-10,113,NE,SKU-00002,Power Tools,Impact Driver Kit,6.0,147.8,6.0,In-Store,2024-11-01
ORD-00103958,2024-08-19,127,Northeast,SKU-00012, lumber  ,2x4x8 Prime Stud,7.0,4.47,7.0,pro_desk,2024-08-27
ORD-00114947,2023-11-25,106,W,SKU-00028,Paint,Bonding Primer 1 gal.,1.0,19.48,13.0,web,2023-12-06
ORD-00115473,2024-01-18,142,southwest,SKU-00040,Hardware,Cabinet Knobs (10-pk),11.0,25.34,19.0,web,2024-02-06
ORD-00116155,2023-10-25,103,South West,SKU-00034,Flooring,Luxury Vinyl Plank (per case),11.0,50.1,10.0,In-Store,2023-11-04
ORD-00136336,2024-03-17,138,South West,SKU-00004,Power Tools,Random Orbital Sander,7.0,68.55,4.0,in store,2024-04-14
ORD-00115940,2024-07-18,124,NE,SKU-00014,  Lumber  ,  7/16 in. osb board ,3.0,21.8,18.0,In-Store,2024-07-18
ORD-00129458,2024-01-25,114,Southeast,SKU-00026, Electrical , WIRE CONNECTORS (100-CT) ,9.0,10.68,2.0,instore,2024-01-28
ORD-00137920,2024-05-26,121,NE,SKU-00026,Electrical ,Wire Connectors (100-ct),,9.37,14.0,in_store,2024-05-27
ORD-00124206,2023-09-04,114,SE,SKU-00018,Plumbing,  Brass Ball Valve 3/4 in.,1.0,14.41,16.0,Online,2023-09-14
ORD-00121960,2024-10-28,103,southwest,SKU-00005,Power Tools,  compact reciprocating saw  ,10.0,115.53,4.0,,2024-11-26
ORD-00131540,2023-07-09,140,South West,SKU-00038,  HARDWARE,Cabinet Hinges (10-pk),11.0,20.18,4.0,IN-STORE,2023-07-19
ORD-00142733,2024-10-06,105,Northeast,SKU-00002,POWER TOOLS  ,Impact Driver Kit,12.0,164.57,1.0,In-Store,2024-10-06
ORD-00121338,2023-06-13,107,northeast,SKU-00005,  power tools  ,  Compact Reciprocating Saw,,117.97,17.0,online,2023-06-25
ORD-00102537,2024-01-27,113,W,SKU-00004,Power Tools,  Random Orbital Sander ,6.0,72.92,,in store,2024-02-23
ORD-00141136,2024-02-14,102,northeast,SKU-00044,Garden  ,bypass pruning shears ,10.0,17.3,2.0,In-Store,2024-03-09
ORD-00128202,2024-02-17,105,Northeast,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,4.0,15.12,19.0,in_store,2024-02-22
ORD-00130321,2024-03-26,137,Southeast,SKU-00014,Lumber,7/16 in. OSB Board  ,8.0,21.92,29.0,online,2024-03-28
ORD-00127583,2023-05-15,148,,SKU-00004,  Power Tools ,Random Orbital Sander,6.0,61.94,4.0,In-Store,2023-06-01
ORD-00105592,2023-12-26,106,South East,SKU-00001,  power tools ,7-1/4 in. Circular Saw,7.0,129.7,29.0,In-Store,2024-01-22
ORD-00136943,2024-07-08,112,W,SKU-00017,  Plumbing , 1/2 in. PVC Pipe 10 ft.,8.0,5.15,19.0,online,2024-07-17
ORD-00137043,2023-11-24,111,Southeast,SKU-00039,Hardware,Drywall Anchors (50-ct),1.0,6.72,25.0,ONLINE,2023-12-20
ORD-00126939,2023-08-21,146,NE,SKU-00036,HARDWARE,Deck Screws 5 lb.,10.0,33.45,6.0,In-Store,2023-09-04
ORD-00117510,2023-08-27,146,MW,SKU-00035,Flooring,Foam Underlayment Roll,2.0,22.95,15.0,ONLINE,2023-09-19
ORD-00101584,2024-04-27,131,South West,SKU-00019,  Plumbing ,Single-Handle Kitchen Faucet,2.0,94.15,24.0,web,2024-05-19
ORD-00110805,2024-07-27,119,MW,SKU-00036,  HARDWARE,Deck Screws 5 lb.,12.0,,19.0,online,2024-08-10
ORD-00126744,2023-11-02,114,South East,SKU-00035,Flooring,Foam Underlayment Roll  ,5.0,24.61,0.0,instore,2023-11-21
ORD-00115812,2023-03-23,113,MW,SKU-00003,power tools  ,  4-1/2 IN. ANGLE GRINDER,6.0,64.21,19.0,instore,2023-03-28
ORD-00102744,2023-12-10,136,midwest,SKU-00045,Garden, All-Purpose Fertilizer 25 lb. ,8.0,19.91,150.0,online,2023-12-21
,2023-12-08,104,northeast,SKU-00040,Hardware,Cabinet Knobs (10-pk),4.0,19.95,6.0,ONLINE,2023-12-27
ORD-00120277,2024-12-20,118,southeast,SKU-00042,Garden,Hardwood Mulch 2 cu. ft.,6.0,4.54,2.0,in store,2025-01-05
ORD-00131598,2024-01-10,116,SE,SKU-00032,Flooring,Laminate Plank (per case),12.0,50.24,22.0,IN-STORE,2024-01-31
ORD-00104037,2023-04-08,118,Midwest,SKU-00018,  Plumbing  ,brass ball valve 3/4 in. ,10.0,13.59,,prodesk,2023-04-08
ORD-00128358,2023-09-12,140,MW,SKU-00027,Paint,Interior Latex Paint 1 gal.,6.0,31.72,0.0,instore,2023-09-29
ORD-00139521,2024-07-18,137,NE,SKU-00007,Hand Tools,25 ft. Tape Measure,4.0,20.99,17.0,online,2024-07-21
ORD-00105402,2024-01-07,147, southeast ,SKU-00003,  Power Tools  ,4-1/2 in. Angle Grinder,11.0,57.87,25.0,Pro Desk,2024-01-25
ORD-00127865,2023-02-14,139,,SKU-00007,HAND TOOLS  ,25 ft. Tape Measure,9.0,20.37,21.0,In-Store,2023-03-11
ORD-00104865,2023-04-29,121,North East,SKU-00044,Garden ,  Bypass Pruning Shears,7.0,21.0,12.0,IN-STORE,2023-05-24
ORD-00122476,2024-02-29,101,midwest,SKU-00004,  Power Tools  , random orbital sander,11.0,68.66,10.0,Online,2024-03-08
ORD-00122041,2024-04-26,129,MW,SKU-00023,  electrical  , DUPLEX OUTLET (10-PK) ,9.0,,26.0,in store,2024-05-20
ORD-00118291,2024-11-14,124,Mid West,SKU-00015,lumber  ,1x6 Cedar Board,11.0,9.26,25.0,web,2024-11-24
ORD-00143112,2023-10-22,117,W,SKU-00044,Garden,Bypass Pruning Shears,7.0,15.46,20.0,,2023-10-22
ORD-00138162,2024-08-14,145,W,SKU-00014,Lumber,7/16 in. OSB Board,5.0,19.62,9.0,IN-STORE,2024-08-25
ORD-00122558,2023-08-31,132,SW,SKU-00043,  garden,  50 ft. Garden Hose  ,9.0,27.76,1.0,online,2023-09-24
ORD-00121809,2023-03-04,131,Southeast,SKU-00031, paint ,Angled Brush Set (3-pc),9.0,14.64,23.0,online,2023-03-28
ORD-00121570,2024-10-14,134,MW,SKU-00034, Flooring ,Luxury Vinyl Plank (per case),7.0,52.6,11.0,instore,2024-10-24
ORD-00100854,2024-02-28,108,west,SKU-00006,Hand Tools,16 oz. claw hammer ,10.0,15.98,17.0,Online,2024-03-11
ORD-00117746,2024-01-20,116,NE,SKU-00029,Paint,9 in. Roller Kit,5.0,13.79,23.0,in store,2024-02-14
ORD-00140184,2024-01-20,144,Mid West,SKU-00009,Hand Tools ,adjustable wrench 10 in. ,8.0,12.23,3.0,ONLINE,2024-02-13
ORD-00131908,2023-01-12,139,W,SKU-00044,Garden,Bypass Pruning Shears,11.0,16.59,,IN-STORE,2023-02-03
ORD-00109034,2023-09-30,115,South East,SKU-00040,Hardware, Cabinet Knobs (10-pk) ,3.0,23.2,26.0,instore,2023-10-07
ORD-00136716,2023-06-08,106,Midwest,SKU-00003,  Power Tools , 4-1/2 in. Angle Grinder ,5.0,65.97,,online,2023-06-17
ORD-00129437,2024-01-01,146,NE,SKU-00030,Paint,Painter's Tape 1.88 in.  ,3.0,6.31,18.0,Pro Desk,2024-01-05
ORD-00110271,2023-08-02,118,Midwest,SKU-00009, Hand Tools,Adjustable Wrench 10 in.,5.0,12.19,4.0,in_store,2023-08-07
ORD-00132984,2023-11-28,119,West,SKU-00044,  garden,Bypass Pruning Shears,3.0,14.67,0.0,,2023-12-16
ORD-00143500,2023-05-19,142,Southeast,SKU-00036, HARDWARE  , Deck Screws 5 lb. ,6.0,36.83,7.0,Online,2023-05-30
ORD-00106770,2023-03-27,117,NE,SKU-00031,Paint, angled brush set (3-pc),7.0,13.67,12.0,In-Store,2023-04-01
ORD-00120214,2023-09-05,117,Southeast,SKU-00043, GARDEN ,50 ft. Garden Hose,6.0,26.96,2.0,pro_desk,2023-09-13
ORD-00142625,2023-07-19,139,Mid West,SKU-00019,Plumbing,Single-Handle Kitchen Faucet,12.0,91.08,0.0,In-Store,2023-07-22
ORD-00123254,2023-11-19,147,MW,SKU-00031, Paint  ,  Angled Brush Set (3-pc),11.0,13.04,6.0,in store,2023-12-11
ORD-00122728,2024-01-14,115,,SKU-00039,HARDWARE ,Drywall Anchors (50-ct),7.0,7.51,0.0,in_store,2024-01-22
ORD-00125040,2024-12-20,109,SE,SKU-00042,garden , hardwood mulch 2 cu. ft. ,2.0,4.85,16.0,instore,2025-01-07
ORD-00143848,2023-05-02,112,Northeast,SKU-00044,Garden,  Bypass Pruning Shears  ,7.0,19.05,4.0,Online,2023-05-10
ORD-00133774,2023-06-16,135,northeast,SKU-00025,ELECTRICAL,LED A19 Bulb (4-pk),12.0,10.52,4.0,online,2023-07-07
ORD-00134496,2024-04-16,136,,SKU-00038,Hardware,Cabinet Hinges (10-pk)  ,11.0,17.67,27.0,IN-STORE,2024-05-04
ORD-00102882,2024-06-16,111,NE,SKU-00000,POWER TOOLS  ,20V Cordless Drill/Driver,8.0,108.21,10.0,online,2024-07-09
ORD-00131764,2024-06-07,119,W,SKU-00036, HARDWARE ,Deck Screws 5 lb.,7.0,39.75,1.0,web,2024-06-18
ORD-00115353,2024-09-04,122,W,SKU-00026,Electrical,Wire Connectors (100-ct),6.0,9.48,16.0,In-Store,2024-10-02
ORD-00132298,2024-05-02,104,MW,SKU-00037,HARDWARE, wood glue 16 oz.  ,2.0,6.82,29.0,instore,2024-05-26
ORD-00123909,2024-11-19,129,,SKU-00003,Power Tools,4-1/2 in. Angle Grinder,11.0,63.4,26.0,In-Store,2024-12-11
ORD-00105248,2024-06-02,113,Mid West,SKU-00033, flooring  , Ceramic Tile 12x12 (per box)  ,8.0,29.66,14.0,Pro-Desk,2024-06-18
ORD-00122736,2024-06-13,144,North East,SKU-00014,Lumber, 7/16 in. osb board ,2.0,22.04,24.0,in_store,2024-06-17
ORD-00104157,2023-11-22,134,Mid West,SKU-00045,Garden,All-Purpose Fertilizer 25 lb.,6.0,22.58,18.0,pro_desk,2023-11-23
ORD-00128044,2024-03-27,121,MW,SKU-00015,Lumber,1X6 CEDAR BOARD  ,9.0,9.68,26.0,instore,2024-04-01
ORD-00133759,2023-10-26,136,northeast,SKU-00020,Plumbing, P-Trap Kit,11.0,8.89,0.0,prodesk,2023-11-24
ORD-00104540,2024-08-07,115,NE,SKU-00019, Plumbing  ,Single-Handle Kitchen Faucet,11.0,95.06,9.0,Online,2024-08-29
ORD-00123031,2024-01-29,114,SE,SKU-00046,APPLIANCES  ,40 gal. Electric Water Heater,3.0,475.02,20.0,web,2024-02-21
ORD-00112703,2024-11-02,148,SE,SKU-00019,Plumbing,  Single-Handle Kitchen Faucet,2.0,89.81,18.0,In-Store,2024-11-26
ORD-00137433,2023-08-02,126,Southeast,SKU-00006,  Hand Tools,16 OZ. CLAW HAMMER ,5.0,14.75,,In-Store,2023-08-17
